# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 8625147750795
#
# Children      Self  Command          Shared Object               Symbol                                                                                                                                                                     
# ........  ........  ...............  ..........................  ...........................................................................................................................................................................
#
     0.00%     0.00%  sshd             [kernel.kallsyms]           [k] __fget_light
     0.00%     0.00%  sshd             [kernel.kallsyms]           [k] __x64_sys_select
     0.00%     0.00%  sshd             [kernel.kallsyms]           [k] core_sys_select
     0.00%     0.00%  sshd             [kernel.kallsyms]           [k] do_select
     0.00%     0.00%  sshd             [kernel.kallsyms]           [k] kern_select
     0.00%     0.00%  ksoftirqd/1      [kernel.kallsyms]           [k] irqtime_account_irq
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cb4dbc
     0.00%     0.00%  kworker/12:0-di  [kernel.kallsyms]           [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c30d57
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]           [k] __list_add_valid
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da2e9f
     0.00%     0.00%  kworker/8:1H-kb  [kernel.kallsyms]           [k] __switch_to
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9ee8e
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca77d2
     0.00%     0.00%  tclsh8.6         libc-2.28.so                [.] __strlen_avx2
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x0000000000026210
     0.00%     0.00%  kworker/7:1-dio  [kernel.kallsyms]           [k] __wrgsbase_inactive
     0.00%     0.00%  migration/29     [kernel.kallsyms]           [k] cpu_stop_should_run
     0.00%     0.00%  migration/29     [kernel.kallsyms]           [k] kthread
     0.00%     0.00%  migration/29     [kernel.kallsyms]           [k] ret_from_fork
     0.00%     0.00%  migration/29     [kernel.kallsyms]           [k] smpboot_thread_fn
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN4Item13save_in_fieldEP5Fieldb
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]           [k] _find_next_bit
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]           [k] cpumask_next
     0.00%     0.00%  kworker/26:1-di  [kernel.kallsyms]           [k] select_idle_sibling
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] __mod_memcg_state.part.0
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] invalidate_user_asid
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c80825
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]           [k] kfree
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]           [k] nvme_pci_complete_rq
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d92c40
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZNK8Item_sum4typeEv
     0.00%     0.00%  migration/8      [kernel.kallsyms]           [k] __switch_to_asm
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cf9904
     0.00%     0.00%  kworker/16:3     [kernel.kallsyms]           [k] strscpy
     0.00%     0.00%  kworker/18:1-di  [kernel.kallsyms]           [k] update_sg_lb_stats
     0.00%     0.00%  kworker/4:4      [kernel.kallsyms]           [k] wq_worker_sleeping
     0.00%     0.00%  date             [kernel.kallsyms]           [k] zap_pte_range
     0.00%     0.00%  date             [kernel.kallsyms]           [k] __x64_sys_exit_group
     0.00%     0.00%  date             [kernel.kallsyms]           [k] do_exit
     0.00%     0.00%  date             [kernel.kallsyms]           [k] do_group_exit
     0.00%     0.00%  date             [kernel.kallsyms]           [k] do_syscall_64
     0.00%     0.00%  date             [kernel.kallsyms]           [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  date             [kernel.kallsyms]           [k] exit_mm
     0.00%     0.00%  date             [kernel.kallsyms]           [k] exit_mmap
     0.00%     0.00%  date             [kernel.kallsyms]           [k] mmput
     0.00%     0.00%  date             [kernel.kallsyms]           [k] unmap_page_range
     0.00%     0.00%  date             [kernel.kallsyms]           [k] unmap_vmas
     0.00%     0.00%  date             [kernel.kallsyms]           [k] zap_pmd_range.isra.0
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                [.] Tcl_PopCallFrame
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d74244
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca774d
     0.00%     0.00%  kworker/22:1     [kernel.kallsyms]           [k] wq_worker_running
     0.00%     0.00%  kworker/16:4     [kernel.kallsyms]           [k] switch_mm_irqs_off
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d8efa3
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9f3e0
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] avc_lookup
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] avc_has_perm
     0.00%     0.00%  kworker/22:2-ev  [kernel.kallsyms]           [k] send_call_function_single_ipi
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x0000000000022e04
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]           [k] worker_enter_idle
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] put_reqs_available
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c83365
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d71097
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                [.] Tcl_SetObjLength
     0.00%     0.00%  kworker/22:1     [kernel.kallsyms]           [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]           [k] update_min_vruntime
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ad8011
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c8abf2
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000dd4200
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]           [k] __switch_to
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9d105
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cacf2d
     0.00%     0.00%  perf             perf                        [.] 0x000000000001a10d
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c7a1e1
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]           [k] check_preempt_wakeup
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d14598
     0.00%     0.00%  mariadbd         [vdso]                      [.] 0x00000000000007fc
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]           [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]           [k] set_task_cpu
     0.00%     0.00%  kworker/21:2-di  [kernel.kallsyms]           [k] is_cpu_allowed
     0.00%     0.00%  kworker/21:2-di  [kernel.kallsyms]           [k] worker_enter_idle
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x00000000006df191
     0.00%     0.00%  swapper          [kernel.kallsyms]           [k] enter_lazy_tlb
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN13Protocol_text19store_item_metadataEP3THDP4Itemj
     0.00%     0.00%  kworker/6:1-dio  [kernel.kallsyms]           [k] update_rq_clock_task
     0.00%     0.00%  kworker/23:2-di  [kernel.kallsyms]           [k] pwq_dec_nr_in_flight
     0.00%     0.00%  kworker/1:1H-kb  [kernel.kallsyms]           [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cb15bc
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] crc_69
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9d504
     0.00%     0.00%  kworker/24:2-di  [kernel.kallsyms]           [k] put_prev_task_fair
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c80437
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]           [k] strscpy
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d0991d
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d10d9e
     0.00%     0.00%  kworker/4:0      [kernel.kallsyms]           [k] percpu_counter_add_batch
     0.00%     0.00%  kworker/4:0      [kernel.kallsyms]           [k] ext4_es_lookup_extent
     0.00%     0.00%  kworker/21:1     [kernel.kallsyms]           [k] update_cfs_group
     0.00%     0.00%  kworker/21:1     [kernel.kallsyms]           [k] enqueue_entity
     0.00%     0.00%  sh               ld-2.28.so                  [.] _dl_relocate_object
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d4747e
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cacd8b
     0.00%     0.00%  kworker/2:3      [kernel.kallsyms]           [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d12bf6
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c462d4
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da1216
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c80dc1
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ab81e9
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x00000000000245e8
     0.00%     0.00%  kworker/19:5     [kernel.kallsyms]           [k] wq_worker_sleeping
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c8ab71
     0.00%     0.00%  mariadbd         mariadbd                    [.] _Z19fix_rownum_pointersP3THDP13st_select_lexPy
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c80240
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000b937db
     0.00%     0.00%  kworker/20:1-di  [kernel.kallsyms]           [k] kthread_data
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d0d29a
     0.00%     0.00%  kworker/9:1      [kernel.kallsyms]           [k] __update_load_avg_cfs_rq
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d12af8
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] __update_blocked_fair
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] run_rebalance_domains
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] update_blocked_averages
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]           [k] _raw_spin_lock
     0.00%     0.00%  perf             [kernel.kallsyms]           [k] memset
     0.00%     0.00%  perf             [kernel.kallsyms]           [k] zero_user_segments
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] ext4_mb_get_buddy_page_lock
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] ext4_mb_good_group_nolock
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] ext4_mb_init_group
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c8e92c
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]           [k] bio_release_pages.part.0
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]           [k] iomap_dio_bio_end_io
     0.00%     0.00%  kworker/7:1-dio  [kernel.kallsyms]           [k] resched_curr
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cd1e0c
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccbd59
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]           [k] desc_read_finalized_seq
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]           [k] prb_read
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9f7cc
     0.00%     0.00%  swapper          [kernel.kallsyms]           [k] free_unref_page_commit.constprop.0
     0.00%     0.00%  swapper          [kernel.kallsyms]           [k] free_unref_page
     0.00%     0.00%  swapper          [kernel.kallsyms]           [k] put_cpu_partial
     0.00%     0.00%  swapper          [kernel.kallsyms]           [k] unfreeze_partials
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] kmalloc_slab
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] __d_alloc
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] __kmalloc
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] d_alloc
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] d_alloc_parallel
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] do_faccessat
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d13164
     0.00%     0.00%  kworker/9:2-dio  [kernel.kallsyms]           [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/9:2-dio  [kernel.kallsyms]           [k] __run_hrtimer
     0.00%     0.00%  kworker/9:2-dio  [kernel.kallsyms]           [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/9:2-dio  [kernel.kallsyms]           [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/9:2-dio  [kernel.kallsyms]           [k] hrtimer_interrupt
     0.00%     0.00%  kworker/9:2-dio  [kernel.kallsyms]           [k] scheduler_tick
     0.00%     0.00%  kworker/9:2-dio  [kernel.kallsyms]           [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/9:2-dio  [kernel.kallsyms]           [k] tick_sched_handle
     0.00%     0.00%  kworker/9:2-dio  [kernel.kallsyms]           [k] tick_sched_timer
     0.00%     0.00%  kworker/9:2-dio  [kernel.kallsyms]           [k] update_process_times
     0.00%     0.00%  kworker/16:2     [kernel.kallsyms]           [k] iomap_dio_complete
     0.00%     0.00%  kworker/16:2     [kernel.kallsyms]           [k] iomap_dio_complete_work
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d72742
     0.00%     0.00%  kworker/7:4      [kernel.kallsyms]           [k] cpuacct_charge
     0.00%     0.00%  kworker/15:0-di  [kernel.kallsyms]           [k] static_key_enable
     0.00%     0.00%  kworker/15:0-di  [kernel.kallsyms]           [k] static_key_enable_cpuslocked
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d12b26
     0.00%     0.00%  kworker/8:0-dio  [kernel.kallsyms]           [k] kick_ilb
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] jbd2_log_wait_commit
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c48ea5
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x0000000000017770
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccf355
     0.00%     0.00%  kworker/22:0     [kernel.kallsyms]           [k] check_preempt_curr
     0.00%     0.00%  kworker/22:0     [kernel.kallsyms]           [k] ttwu_do_wakeup
     0.00%     0.00%  kworker/8:0-dio  [kernel.kallsyms]           [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/21:2-di  [kernel.kallsyms]           [k] __es_remove_extent
     0.00%     0.00%  kworker/21:2-di  [kernel.kallsyms]           [k] ext4_es_insert_extent
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9f941
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d774e8
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000a95150
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccd235
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c8eb3f
     0.00%     0.00%  ksoftirqd/14     [kernel.kallsyms]           [k] update_blocked_averages
     0.00%     0.00%  ksoftirqd/14     [kernel.kallsyms]           [k] __softirqentry_text_start
