# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 32K of event 'cycles'
# Event count (approx.): 13867351128519
#
# Children      Self  Command          Shared Object      Symbol                                           
# ........  ........  ...............  .................  .................................................
#
     0.12%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] do_epoll_wait
     0.12%     0.00%  swapper          [kernel.kallsyms]  [k] __wake_up_common
     0.12%     0.00%  swapper          [kernel.kallsyms]  [k] __wake_up_locked_key_bookmark
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] tick_sched_timer
     0.11%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] simple_copy_to_iter
     0.11%     0.06%  swapper          [kernel.kallsyms]  [k] update_load_avg
     0.11%     0.11%  cluster1-nio-wo  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] wake_page_function
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_process
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_state
     0.11%     0.04%  cluster1-nio-wo  [kernel.kallsyms]  [k] enqueue_entity
     0.11%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_da_write_begin
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] __softirqentry_text_start
     0.11%     0.01%  kswapd1          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.11%     0.00%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.10%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.10%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_task_change
     0.10%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] handle_mm_fault
     0.10%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] do_user_addr_fault
     0.10%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] exc_page_fault
     0.10%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] __handle_mm_fault
     0.10%     0.03%  NonPeriodicTask  [kernel.kallsyms]  [k] page_remove_rmap
     0.10%     0.00%  swapper          [kernel.kallsyms]  [k] run_rebalance_domains
     0.10%     0.09%  kswapd1          [kernel.kallsyms]  [k] __free_one_page
     0.10%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_wakeup
     0.10%     0.04%  epollEventLoopG  [kernel.kallsyms]  [k] skb_release_data
     0.10%     0.00%  swapper          [kernel.kallsyms]  [k] tick_sched_handle
     0.10%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.10%     0.02%  swapper          [kernel.kallsyms]  [k] tick_nohz_next_event
     0.09%     0.01%  swapper          [kernel.kallsyms]  [k] update_process_times
     0.09%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_batched_pending
     0.09%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] do_epoll_wait
     0.09%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.09%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.09%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.09%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_sleeper_start_expires
     0.09%     0.02%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_exit
     0.09%     0.01%  MutationStage-1  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.09%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_start_range_ns
     0.09%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.09%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.09%     0.09%  cluster1-nio-wo  [kernel.kallsyms]  [k] psi_group_change
     0.09%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.09%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] exc_page_fault
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_write
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ksys_write
     0.08%     0.01%  swapper          [kernel.kallsyms]  [k] rebalance_domains
     0.08%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] __do_fault
     0.08%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] filemap_fault
     0.08%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] page_cache_ra_unbounded
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.08%     0.01%  ReadStage-146    [kernel.kallsyms]  [k] __handle_mm_fault
     0.08%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] do_user_addr_fault
     0.08%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] handle_mm_fault
     0.08%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __pagevec_release
     0.08%     0.01%  swapper          [kernel.kallsyms]  [k] sched_clock_cpu
     0.08%     0.00%  ReadStage-148    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.08%     0.00%  ReadStage-148    [kernel.kallsyms]  [k] exc_page_fault
     0.08%     0.00%  MutationStage-1  [kernel.kallsyms]  [k] do_syscall_64
     0.08%     0.00%  ReadStage-148    [kernel.kallsyms]  [k] do_user_addr_fault
     0.08%     0.00%  ReadStage-148    [kernel.kallsyms]  [k] handle_mm_fault
     0.08%     0.03%  cluster1-nio-wo  [kernel.kallsyms]  [k] __entry_text_start
     0.08%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] sk_stream_alloc_skb
     0.08%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] tlb_finish_mmu
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __wake_up_common
     0.08%     0.00%  ReadStage-148    [kernel.kallsyms]  [k] __handle_mm_fault
     0.08%     0.02%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_state
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] pick_next_task_fair
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] vfs_write
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.08%     0.07%  swapper          [kernel.kallsyms]  [k] native_sched_clock
     0.08%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] update_load_avg
     0.07%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_cancel
     0.07%     0.06%  NonPeriodicTask  [kernel.kallsyms]  [k] xas_find
     0.07%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.07%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_call_function
     0.07%     0.00%  MutationStage-1  [kernel.kallsyms]  [k] __x64_sys_futex
     0.07%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] grab_cache_page_write_begin
     0.07%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.07%     0.03%  kswapd0          [kernel.kallsyms]  [k] lru_gen_update_size
     0.07%     0.00%  MutationStage-1  [kernel.kallsyms]  [k] do_futex
     0.07%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] pagecache_get_page
     0.07%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.07%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __alloc_skb
     0.07%     0.00%  ReadStage-4      [kernel.kallsyms]  [k] asm_exc_page_fault
     0.07%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] enqueue_task
     0.07%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.07%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] do_user_addr_fault
     0.07%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] exc_page_fault
     0.07%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] ttwu_do_activate
     0.07%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_unmap_data.part.0
     0.07%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.07%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] sk_stream_alloc_skb
     0.07%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] sock_def_readable
     0.07%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_data_ready
     0.07%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_da_write_end
     0.07%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] do_page_cache_ra
     0.07%     0.04%  NonPeriodicTask  [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.07%     0.00%  ReadStage-4      [kernel.kallsyms]  [k] do_user_addr_fault
     0.07%     0.00%  ReadStage-4      [kernel.kallsyms]  [k] exc_page_fault
     0.07%     0.07%  swapper          [kernel.kallsyms]  [k] __switch_to_asm
     0.07%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] handle_mm_fault
     0.07%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] __wake_up_common
     0.07%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] __do_fault
     0.07%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] filemap_fault
     0.07%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] eventfd_write
     0.07%     0.00%  ReadStage-142    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.07%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] asm_exc_page_fault
     0.07%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __wake_up_common_lock
     0.07%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __wake_up_sync_key
     0.07%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] schedule_hrtimeout_range
     0.07%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] __handle_mm_fault
     0.07%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] do_user_addr_fault
     0.07%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] exc_page_fault
     0.07%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] newidle_balance
     0.07%     0.01%  swapper          [kernel.kallsyms]  [k] load_balance
     0.06%     0.03%  Native-Transpor  [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.06%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] release_sock
     0.06%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_send_ack
     0.06%     0.04%  kswapd1          [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.06%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __handle_mm_fault
     0.06%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] handle_mm_fault
     0.06%     0.00%  ReadStage-4      [kernel.kallsyms]  [k] __handle_mm_fault
     0.06%     0.00%  ReadStage-4      [kernel.kallsyms]  [k] handle_mm_fault
     0.06%     0.06%  swapper          [kernel.kallsyms]  [k] _raw_spin_lock
     0.06%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] schedule
     0.06%     0.00%  swapper          [kernel.kallsyms]  [k] scheduler_tick
     0.06%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] __alloc_skb
     0.06%     0.00%  ReadStage-142    [kernel.kallsyms]  [k] exc_page_fault
     0.06%     0.02%  NonPeriodicTask  [kernel.kallsyms]  [k] free_unref_page_list
     0.06%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __page_cache_alloc
     0.06%     0.06%  swapper          [kernel.kallsyms]  [k] __switch_to
     0.06%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_ack
     0.06%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] schedule_hrtimeout_range_clock
     0.06%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __tcp_send_ack.part.0
     0.06%     0.06%  swapper          [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.06%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] page_cache_ra_unbounded
     0.06%     0.00%  ReadStage-144    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  ReadStage-144    [kernel.kallsyms]  [k] do_user_addr_fault
     0.06%     0.00%  ReadStage-144    [kernel.kallsyms]  [k] exc_page_fault
     0.06%     0.00%  ReadStage-151    [kernel.kallsyms]  [k] exc_page_fault
     0.06%     0.00%  ReadStage-151    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] alloc_pages
     0.06%     0.02%  kswapd0          [kernel.kallsyms]  [k] __mod_lruvec_state
     0.06%     0.04%  kswapd0          [kernel.kallsyms]  [k] unaccount_page_cache_page
     0.06%     0.00%  swapper          [kernel.kallsyms]  [k] rcu_idle_exit
     0.06%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] do_user_addr_fault
     0.06%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] exc_page_fault
     0.06%     0.00%  ReadStage-142    [kernel.kallsyms]  [k] __handle_mm_fault
     0.06%     0.00%  ReadStage-142    [kernel.kallsyms]  [k] do_user_addr_fault
     0.06%     0.00%  ReadStage-142    [kernel.kallsyms]  [k] handle_mm_fault
     0.06%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __alloc_pages
     0.06%     0.03%  kswapd1          [kernel.kallsyms]  [k] unaccount_page_cache_page
     0.06%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] generic_write_end
     0.06%     0.06%  swapper          [kernel.kallsyms]  [k] load_new_mm_cr3
     0.06%     0.00%  ReadStage-144    [kernel.kallsyms]  [k] __handle_mm_fault
     0.06%     0.00%  ReadStage-144    [kernel.kallsyms]  [k] handle_mm_fault
     0.06%     0.00%  kswapd1          [kernel.kallsyms]  [k] do_shrink_slab
     0.06%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_slab
     0.06%     0.02%  NonPeriodicTask  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.06%     0.00%  kswapd1          [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.06%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] __release_sock
     0.06%     0.02%  Native-Transpor  [kernel.kallsyms]  [k] update_curr
     0.06%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] get_page_from_freelist
     0.06%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] do_page_cache_ra
     0.06%     0.00%  ReadStage-121    [kernel.kallsyms]  [k] __handle_mm_fault
     0.06%     0.00%  ReadStage-121    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  ReadStage-121    [kernel.kallsyms]  [k] do_user_addr_fault
     0.06%     0.00%  ReadStage-121    [kernel.kallsyms]  [k] exc_page_fault
     0.06%     0.00%  ReadStage-121    [kernel.kallsyms]  [k] handle_mm_fault
     0.06%     0.00%  ReadStage-122    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  ReadStage-122    [kernel.kallsyms]  [k] do_user_addr_fault
     0.06%     0.00%  ReadStage-122    [kernel.kallsyms]  [k] exc_page_fault
     0.06%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] __handle_mm_fault
     0.06%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] handle_mm_fault
     0.06%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_try_to_cancel.part.0
     0.06%     0.01%  ReadStage-151    [kernel.kallsyms]  [k] __handle_mm_fault
     0.06%     0.00%  ReadStage-151    [kernel.kallsyms]  [k] do_user_addr_fault
     0.06%     0.00%  ReadStage-151    [kernel.kallsyms]  [k] handle_mm_fault
     0.06%     0.00%  ReadStage-122    [kernel.kallsyms]  [k] handle_mm_fault
     0.06%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] ep_poll_callback
     0.06%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __wake_up_locked_key
     0.06%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __mark_inode_dirty
     0.06%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] kfree
     0.06%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __do_sys_prctl
     0.06%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __x64_sys_prctl
     0.06%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_dirty_inode
     0.06%     0.00%  ReadStage-131    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  ReadStage-131    [kernel.kallsyms]  [k] exc_page_fault
     0.06%     0.05%  swapper          [kernel.kallsyms]  [k] rcu_eqs_exit.constprop.0
     0.06%     0.03%  kswapd0          [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.06%     0.05%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.06%     0.02%  cluster1-nio-wo  [kernel.kallsyms]  [k] skb_release_data
     0.06%     0.00%  ReadStage-139    [kernel.kallsyms]  [k] __handle_mm_fault
     0.06%     0.00%  ReadStage-139    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  ReadStage-139    [kernel.kallsyms]  [k] do_user_addr_fault
     0.06%     0.00%  ReadStage-139    [kernel.kallsyms]  [k] exc_page_fault
     0.06%     0.00%  ReadStage-139    [kernel.kallsyms]  [k] handle_mm_fault
     0.06%     0.00%  ReadStage-123    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  ReadStage-107    [kernel.kallsyms]  [k] __handle_mm_fault
     0.06%     0.00%  ReadStage-107    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  ReadStage-107    [kernel.kallsyms]  [k] do_user_addr_fault
     0.06%     0.00%  ReadStage-107    [kernel.kallsyms]  [k] exc_page_fault
     0.06%     0.00%  ReadStage-107    [kernel.kallsyms]  [k] handle_mm_fault
     0.06%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] wake_up_process
     0.06%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.06%     0.06%  kswapd1          [kernel.kallsyms]  [k] page_mapping
     0.06%     0.00%  ReadStage-135    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] read_pages
     0.06%     0.00%  ReadStage-2      [kernel.kallsyms]  [k] __handle_mm_fault
     0.06%     0.00%  ReadStage-2      [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  ReadStage-2      [kernel.kallsyms]  [k] do_user_addr_fault
     0.06%     0.00%  ReadStage-2      [kernel.kallsyms]  [k] exc_page_fault
     0.06%     0.00%  ReadStage-2      [kernel.kallsyms]  [k] handle_mm_fault
     0.06%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] sk_page_frag_refill
     0.06%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_slab
     0.06%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_cleanup_rbuf
     0.06%     0.00%  ReadStage-91     [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.00%  ReadStage-91     [kernel.kallsyms]  [k] exc_page_fault
     0.06%     0.00%  MutationStage-1  [kernel.kallsyms]  [k] futex_wait
     0.06%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] skb_free_head
     0.06%     0.00%  ReadStage-148    [kernel.kallsyms]  [k] __do_fault
     0.06%     0.00%  ReadStage-148    [kernel.kallsyms]  [k] filemap_fault
     0.06%     0.00%  kswapd1          [kernel.kallsyms]  [k] __es_shrink
     0.06%     0.00%  kswapd1          [kernel.kallsyms]  [k] es_reclaim_extents
     0.06%     0.00%  kswapd1          [kernel.kallsyms]  [k] ext4_es_scan
     0.06%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] sysvec_call_function
     0.06%     0.00%  ReadStage-16     [kernel.kallsyms]  [k] asm_exc_page_fault
     0.06%     0.04%  Native-Transpor  [kernel.kallsyms]  [k] update_cfs_group
     0.06%     0.00%  ReadStage-122    [kernel.kallsyms]  [k] __handle_mm_fault
     0.06%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] ep_poll_callback
     0.05%     0.00%  ReadStage-13     [kernel.kallsyms]  [k] __handle_mm_fault
     0.05%     0.00%  ReadStage-13     [kernel.kallsyms]  [k] asm_exc_page_fault
     0.05%     0.00%  ReadStage-13     [kernel.kallsyms]  [k] do_user_addr_fault
     0.05%     0.00%  ReadStage-13     [kernel.kallsyms]  [k] exc_page_fault
     0.05%     0.00%  ReadStage-13     [kernel.kallsyms]  [k] handle_mm_fault
     0.05%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.05%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] do_user_addr_fault
     0.05%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] exc_page_fault
     0.05%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] handle_mm_fault
     0.05%     0.00%  ReadStage-135    [kernel.kallsyms]  [k] __handle_mm_fault
     0.05%     0.00%  ReadStage-135    [kernel.kallsyms]  [k] do_user_addr_fault
     0.05%     0.00%  ReadStage-135    [kernel.kallsyms]  [k] exc_page_fault
     0.05%     0.00%  ReadStage-135    [kernel.kallsyms]  [k] handle_mm_fault
     0.05%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_flush_dirty
     0.05%     0.00%  ReadStage-131    [kernel.kallsyms]  [k] do_user_addr_fault
     0.05%     0.00%  ReadStage-140    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.05%     0.00%  ReadStage-140    [kernel.kallsyms]  [k] do_user_addr_fault
