# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11131294483677
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                          
# ........  ........  ...............  .......................  ................................................................................................................................................................................
#
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]        [k] __blk_mq_delay_run_hw_queue
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a9de33
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd0681
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] ext4_inode_block_valid
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] __check_block_validity.constprop.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c44bbf
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] Tcl_PopCallFrame
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ebcd61
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]        [k] wq_worker_running
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] asm_sysvec_call_function_single
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce30c6
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]        [k] ext4_meta_trans_blocks
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccccfe
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]        [k] __rdgsbase_inactive
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c360a4
     0.00%     0.00%  kworker/19:0-di  [kernel.kallsyms]        [k] update_min_vruntime
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d135cc
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d81e0f
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] memmove
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] widen_string
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK12Field_string7size_ofEv
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c43121
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c47cce
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d13e72
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d796ae
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9bbc7
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d78b7d
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __next_timer_interrupt
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c300c8
     0.00%     0.00%  ksoftirqd/2      [kernel.kallsyms]        [k] idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a95522
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]        [k] lookup_bh_lru
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]        [k] __ext4_get_inode_loc
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]        [k] __find_get_block
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]        [k] __getblk_gfp
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]        [k] ext4_get_inode_loc
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]        [k] ext4_reserve_inode_write
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] recalc_bh_state.part.0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] native_apic_mem_write
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7290b
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] is_cpu_allowed
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca785f
     0.00%     0.00%  kworker/3:3      [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/3:3      [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  kworker/3:3      [kernel.kallsyms]        [k] ttwu_queue_wakelist
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] __common_interrupt
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] __handle_irq_event_percpu
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] blk_update_request
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] common_interrupt
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] end_swap_bio_read
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] handle_edge_irq
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] handle_irq_event
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] nvme_irq
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] nvme_process_cq
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000176ea
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c34192
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c829f1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c83495
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN14sp_instr_copen7executeEP3THDPj
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007b5fb2
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70d7e
     0.00%     0.00%  kworker/3:2      [kernel.kallsyms]        [k] restore_regs_and_return_to_kernel
     0.00%     0.00%  kworker/3:2      [kernel.kallsyms]        [k] kfree
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4cc4b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d725ba
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] crc_19
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd1ba9
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK27Type_handler_decimal_result27type_handler_for_comparisonEv
     0.00%     0.00%  kworker/17:2-di  [kernel.kallsyms]        [k] switch_mm_irqs_off
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd0a31
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd1aff
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72bb2
     0.00%     0.00%  kworker/u64:2    [kernel.kallsyms]        [k] move_expired_inodes
     0.00%     0.00%  kworker/u64:2    [kernel.kallsyms]        [k] queue_io
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4e265
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cb431e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b8794e
     0.00%     0.00%  kworker/3:1H-kb  [kernel.kallsyms]        [k] __switch_to
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] pwq_dec_nr_in_flight
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd0673
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cace59
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d04229
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8aa94
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] find_busiest_queue
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN23Field_datetime_with_dec15make_send_fieldEP10Send_field
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] ttwu_stat
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b937c6
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d78ff5
     0.00%     0.00%  kworker/7:1H-kb  [kernel.kallsyms]        [k] __list_add_valid
     0.00%     0.00%  kworker/7:1H-kb  [kernel.kallsyms]        [k] worker_enter_idle
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z19fix_rownum_pointersP3THDP13st_select_lexPy
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d18611
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z23first_explain_order_tabP4JOIN
     0.00%     0.00%  kworker/23:1     [kernel.kallsyms]        [k] __bitmap_and
     0.00%     0.00%  kworker/23:1     [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  kworker/23:1     [kernel.kallsyms]        [k] select_idle_sibling
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9e754
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000df46fe
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9b53e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d91720
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1b42
     0.00%     0.00%  mariadbd         mariadbd                 [.] my_numchars_8bit
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b87901
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/1:0-dio  [kernel.kallsyms]        [k] update_cfs_group
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] ext4_meta_trans_blocks
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72ee5
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d52cdc
     0.00%     0.00%  ksoftirqd/4      [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  ksoftirqd/4      [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  ksoftirqd/4      [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007b736f
     0.00%     0.00%  kworker/23:1H-k  [kernel.kallsyms]        [k] nvme_submit_cmd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d13392
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]        [k] kthread_data
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] __calc_delta
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] __run_hrtimer
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] hrtimer_interrupt
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] sched_slice
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] scheduler_tick
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] task_tick_fair
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] tick_sched_handle
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] tick_sched_timer
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] update_process_times
     0.00%     0.00%  kworker/6:1-dio  [kernel.kallsyms]        [k] __x86_indirect_thunk_rax
     0.00%     0.00%  kworker/15:2-di  [kernel.kallsyms]        [k] cpumask_next_wrap
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d0990f
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN13Item_cond_andC1EP3THDR4ListI4ItemE
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf863
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c78797
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d91772
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000703fa2
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] nvme_free_prps
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c83b7d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d075c0
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN13st_select_lex14set_nest_levelEi
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] pick_next_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccc142
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a9db29
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c44668
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z15wsrep_sync_waitP3THDj
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d73508
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]        [k] crc32c_pcl_intel_update
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]        [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]        [k] ext4_inode_csum
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]        [k] ext4_inode_csum_set
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]        [k] ext4_mark_iloc_dirty
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5a3c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f990
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] __irqentry_text_start
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] invalidate_bh_lrus_cpu
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] lru_add_drain_per_cpu
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]        [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d34602
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000002522d
     0.00%     0.00%  mariadbd         mariadbd                 [.] init_queue
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d13f9a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c47b1f
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] jbd2_journal_get_log_tail
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c2ff11
     0.00%     0.00%  mariadbd         mariadbd                 [.] pop_dynamic
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c83500
     0.00%     0.00%  top              [kernel.kallsyms]        [k] pfn_valid
     0.00%     0.00%  top              [kernel.kallsyms]        [k] __check_object_size.part.0
     0.00%     0.00%  top              [kernel.kallsyms]        [k] __virt_addr_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000085cd8f
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd229
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f4ea
     0.00%     0.00%  kworker/11:2-di  [kernel.kallsyms]        [k] crc_120
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK12Type_handler20charset_for_protocolEPK4Item
     0.00%     0.00%  kworker/23:2     [kernel.kallsyms]        [k] set_next_entity
     0.00%     0.00%  kworker/19:0-di  [kernel.kallsyms]        [k] crc_1
     0.00%     0.00%  systemd          [kernel.kallsyms]        [k] bio_alloc_bioset
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]        [k] irqtime_account_irq
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] crc_29
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] crc_18
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d77d20
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000079277b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d18604
     0.00%     0.00%  mariadbd         [vdso]                   [.] 0x00000000000008ac
