# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 7786219861781
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.13%     0.04%  swapper          [kernel.kallsyms]                   [k] psi_task_change
     0.12%     0.12%  Native-Transpor  [kernel.kallsyms]                   [k] llist_reverse_order
     0.12%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] blk_update_request
     0.12%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_end_request
     0.12%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] nvme_complete_rq
     0.12%     0.00%  swapper          [kernel.kallsyms]                   [k] bio_endio
     0.12%     0.12%  kswapd0          [kernel.kallsyms]                   [k] __free_one_page
     0.12%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] flush_tlb_mm_range
     0.12%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] ptep_clear_flush
     0.12%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] try_to_migrate
     0.12%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] try_to_migrate_one
     0.12%     0.00%  perf             [kernel.kallsyms]                   [k] cpu_stop_queue_work
     0.12%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] perf_event_comm
     0.11%     0.02%  CompactionExecu  [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.11%     0.10%  Native-Transpor  [kernel.kallsyms]                   [k] update_cfs_group
     0.11%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __alloc_pages
     0.11%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] alloc_pages
     0.11%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] enqueue_entity
     0.11%     0.00%  swapper          [kernel.kallsyms]                   [k] mpage_end_io
     0.11%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] set_task_cpu
     0.11%     0.03%  NonPeriodicTask  [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.11%     0.02%  epollEventLoopG  [kernel.kallsyms]                   [k] __local_bh_enable_ip
     0.11%     0.07%  kswapd0          [kernel.kallsyms]                   [k] lru_gen_look_around
     0.11%     0.00%  perf             [kernel.kallsyms]                   [k] wake_up_q
     0.11%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] psi_task_switch
     0.11%     0.04%  Native-Transpor  [kernel.kallsyms]                   [k] __read_end_io
     0.11%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] bio_endio
     0.11%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] mpage_end_io
     0.11%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] lru_cache_add
     0.11%     0.05%  Native-Transpor  [kernel.kallsyms]                   [k] flush_tlb_func
     0.11%     0.02%  cluster1-nio-wo  [kernel.kallsyms]                   [k] psi_task_change
     0.10%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] perf_iterate_sb
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] enqueue_hrtimer
     0.10%     0.10%  Native-Transpor  [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.10%     0.00%  kswapd1          [kernel.kallsyms]                   [k] free_unref_page_list
     0.10%     0.09%  Native-Transpor  [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.10%     0.04%  kswapd0          [kernel.kallsyms]                   [k] move_pages_to_lru
     0.10%     0.03%  swapper          [kernel.kallsyms]                   [k] __read_end_io
     0.10%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] nvme_queue_rq
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_finish_plug
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.10%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __mark_inode_dirty
     0.10%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_dirty_inode
     0.10%     0.07%  kswapd0          [kernel.kallsyms]                   [k] smp_call_function_many_cond
     0.10%     0.02%  perf             [kernel.kallsyms]                   [k] try_to_wake_up
     0.10%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_da_write_end
     0.10%     0.07%  kswapd1          [kernel.kallsyms]                   [k] smp_call_function_many_cond
     0.10%     0.04%  Native-Transpor  [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.10%     0.07%  cluster1-nio-wo  [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.10%     0.06%  Native-Transpor  [kernel.kallsyms]                   [k] select_task_rq_fair
     0.09%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] generic_write_end
     0.09%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.09%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] do_softirq
     0.09%     0.09%  swapper          [kernel.kallsyms]                   [k] __switch_to_asm
     0.09%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] get_page_from_freelist
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __tcp_push_pending_frames
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_push
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_write_xmit
     0.09%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_output
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __ip_queue_xmit
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __tcp_transmit_skb
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_local_out
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_queue_xmit
     0.09%     0.07%  cluster1-nio-wo  [kernel.kallsyms]                   [k] copy_user_enhanced_fast_string
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __skb_datagram_iter
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] simple_copy_to_iter
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] skb_copy_datagram_iter
     0.09%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.09%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.09%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.09%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] exc_page_fault
     0.09%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] handle_mm_fault
     0.09%     0.09%  Native-Transpor  [kernel.kallsyms]                   [k] psi_group_change
     0.09%     0.02%  kswapd0          [kernel.kallsyms]                   [k] lru_gen_update_size
     0.09%     0.05%  kswapd0          [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.09%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.09%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.09%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.09%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] exc_page_fault
     0.09%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] handle_mm_fault
     0.08%     0.08%  swapper          [kernel.kallsyms]                   [k] load_new_mm_cr3
     0.08%     0.07%  swapper          [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.08%     0.04%  kswapd0          [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.08%     0.04%  swapper          [kernel.kallsyms]                   [k] sched_clock_cpu
     0.08%     0.08%  swapper          [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.08%     0.08%  kswapd1          [kernel.kallsyms]                   [k] down_read
     0.08%     0.08%  kcompactd1       [kernel.kallsyms]                   [k] smp_call_function_many_cond
     0.08%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] native_flush_tlb_multi
     0.08%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] on_each_cpu_cond_mask
     0.08%     0.02%  kswapd1          [kernel.kallsyms]                   [k] cgroup_rstat_flush_locked
     0.08%     0.00%  kswapd1          [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.08%     0.00%  kswapd1          [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.08%     0.07%  Native-Transpor  [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.08%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __ext4_mark_inode_dirty
     0.08%     0.03%  swapper          [kernel.kallsyms]                   [k] ttwu_do_wakeup
     0.08%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __napi_poll
     0.08%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __netif_receive_skb
     0.08%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __netif_receive_skb_one_core
     0.08%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_local_deliver
     0.08%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_local_deliver_finish
     0.08%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_protocol_deliver_rcu
     0.08%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_rcv
     0.08%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] net_rx_action
     0.08%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] process_backlog
     0.08%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_v4_rcv
     0.08%     0.07%  swapper          [kernel.kallsyms]                   [k] update_blocked_averages
     0.08%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] perf_event_comm_output
     0.08%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] __lru_add_drain_all
     0.08%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] lru_add_drain_all
     0.08%     0.08%  Native-Transpor  [kernel.kallsyms]                   [k] __update_load_avg_se
     0.08%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] __do_fault
     0.08%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] filemap_fault
     0.08%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.08%     0.00%  kswapd1          [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.08%     0.01%  kswapd1          [kernel.kallsyms]                   [k] free_pcppages_bulk
     0.08%     0.00%  kswapd1          [kernel.kallsyms]                   [k] free_unref_page_commit.constprop.0
     0.08%     0.08%  Native-Transpor  [kernel.kallsyms]                   [k] memset_erms
     0.08%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] sysvec_call_function
     0.08%     0.01%  swapper          [kernel.kallsyms]                   [k] unlock_page
     0.08%     0.08%  kcompactd0       [kernel.kallsyms]                   [k] isolate_freepages_block
     0.08%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] compaction_alloc
     0.08%     0.08%  perf             [kernel.kallsyms]                   [k] psi_group_change
     0.08%     0.08%  kswapd1          [unknown]                           [.] 0000000000000000
     0.08%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_finish_output
     0.08%     0.06%  cluster1-nio-wo  [kernel.kallsyms]                   [k] mark_wake_futex
     0.08%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] queue_work_on
     0.08%     0.02%  swapper          [kernel.kallsyms]                   [k] tick_nohz_idle_exit
     0.07%     0.05%  swapper          [kernel.kallsyms]                   [k] refresh_cpu_vm_stats
     0.07%     0.00%  swapper          [kernel.kallsyms]                   [k] quiet_vmstat
     0.07%     0.02%  kswapd1          [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.07%     0.00%  kswapd1          [kernel.kallsyms]                   [k] page_remove_rmap
     0.07%     0.07%  kswapd1          [kernel.kallsyms]                   [k] workingset_eviction
     0.07%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] update_load_avg
     0.07%     0.04%  CompactionExecu  [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.07%     0.01%  swapper          [kernel.kallsyms]                   [k] load_balance
     0.07%     0.07%  cluster1-nio-wo  [kernel.kallsyms]                   [k] psi_group_change
     0.07%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] pick_next_task_fair
     0.07%     0.07%  kswapd0          [kernel.kallsyms]                   [k] check_pte
     0.07%     0.01%  java             [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.07%     0.03%  NonPeriodicTask  [kernel.kallsyms]                   [k] insert_work
     0.07%     0.04%  kswapd1          [kernel.kallsyms]                   [k] lru_gen_update_size
     0.07%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] __sysvec_call_function
     0.07%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.07%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __handle_mm_fault
     0.07%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.07%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.07%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] exc_page_fault
